id,code,species,prop_slow_decomp,prop_gymn,No_species,species_richness,mesh_size,size_mesh,Time,Time_month,initial weight,plot,f_weight_with_envelope,Envelope_weight,f_weight,mass_loss_g,percent_ml,percent_eml,remaining_mass,perc_mass,mass_loss_prop,fast_species,slow_species,mixture,litter_type
26,CD,"Lf, Pm",0.5,0.5,2,2,0.07 mm,S,6,six months,9.475,R3,13.45,5.605,7.845,1.63,17.20316623,29.33015482,82.79683377,0.827968338,0.172031662,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,2.0 mm,M,1,one month,9.475,R3,14.43,5.605,8.825,0.65,6.860158311,5.593632939,93.13984169,0.931398417,0.068601583,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,2.0 mm,M,3,three months,9.475,R3,14.07,5.605,8.465,1.01,10.65963061,10.92558183,89.34036939,0.893403694,0.106596306,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,2.0 mm,M,6,six months,9.475,R3,13.28,5.605,7.675,1.8,18.99736148,18.88829892,81.00263852,0.810026385,0.189973615,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,5.0 mm,L,1,one month,9.475,R3,14.24,5.605,8.635,0.84,8.865435356,5.43534465,91.13456464,0.911345646,0.088654354,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,5.0 mm,L,3,three months,9.475,R3,14,5.605,8.395,1.08,11.39841689,8.664565539,88.60158311,0.886015831,0.113984169,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,5.0 mm,L,6,six months,9.475,R3,12.81,5.605,7.205,2.27,23.95778364,22.22429388,76.04221636,0.760422164,0.239577836,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,0.07 mm,S,1,one month,9.515,R3,11.27,5.605,5.665,3.85,40.46242775,3.561103957,59.53757225,0.595375723,0.404624278,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,0.07 mm,S,3,three months,9.515,R3,13.46,5.605,7.855,1.66,17.44613768,14.40638029,82.55386232,0.825538623,0.174461377,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,0.07 mm,S,6,six months,9.515,R3,N/A,N/A,N/A,N/A,N/A,25.1867526,N/A,N/A,N/A,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,2.0 mm,M,1,one month,9.515,R3,14.09,5.605,8.485,1.03,10.82501314,8.049116272,89.17498686,0.891749869,0.108250131,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,2.0 mm,M,3,three months,9.515,R3,13.44,5.605,7.835,1.68,17.65633211,12.32951351,82.34366789,0.823436679,0.176563321,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,2.0 mm,M,6,six months,9.515,R3,12.82,5.605,7.215,2.3,24.17235943,22.30362143,75.82764057,0.758276406,0.241723594,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,5.0 mm,L,1,one month,9.515,R3,14.43,5.605,8.825,0.69,7.25170783,7.7016692,92.74829217,0.927482922,0.072517078,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,5.0 mm,L,3,three months,9.515,R3,13.17,5.605,7.565,1.95,20.49395691,12.75754171,79.50604309,0.795060431,0.204939569,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,5.0 mm,L,6,six months,9.515,R3,13.41,5.605,7.805,1.71,17.97162375,23.83641365,82.02837625,0.820283763,0.179716238,0,0,1,mixture
28,CE,"Lf, Td",0,0.5,2,2,0.07 mm,S,1,one month,9.645,R3,14.27,5.605,8.665,0.98,10.16070503,4.696655936,89.83929497,0.89839295,0.10160705,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,0.07 mm,S,3,three months,9.645,R3,12.7,5.605,7.095,2.55,26.43856921,16.92963498,73.56143079,0.735614308,0.264385692,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,0.07 mm,S,6,six months,9.645,R3,13.52,5.605,7.915,1.73,17.9367548,33.20777817,82.0632452,0.820632452,0.179367548,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,2.0 mm,M,1,one month,9.645,R3,14.43,5.605,8.825,0.82,8.501814412,11.10867441,91.49818559,0.914981856,0.085018144,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,2.0 mm,M,3,three months,9.645,R3,13.2,5.605,7.595,2.05,21.25453603,18.22530846,78.74546397,0.78745464,0.21254536,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,2.0 mm,M,6,six months,9.645,R3,12.54,5.605,6.935,2.71,28.09745982,27.91481892,71.90254018,0.719025402,0.280974598,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,5.0 mm,L,1,one month,9.645,R3,13.64,5.605,8.035,1.61,16.69258683,10.42286421,83.30741317,0.833074132,0.166925868,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,5.0 mm,L,3,three months,9.645,R3,13.2,5.605,7.595,2.05,21.25453603,17.89908825,78.74546397,0.78745464,0.21254536,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,5.0 mm,L,6,six months,9.645,R3,13,5.605,7.395,2.25,23.3281493,28.49265168,76.6718507,0.766718507,0.233281493,1,0,0,fast
29,D,Pm,1,1,1,1,0.07 mm,S,1,one month,9.295,R3,14.78,5.605,9.175,0.12,1.29,N/A,98.71,0.9871,0.0129,0,1,0,slow
29,D,Pm,1,1,1,1,0.07 mm,S,3,three months,9.295,R3,14.03,5.605,8.425,0.87,9.359870898,N/A,90.6401291,0.906401291,0.093598709,0,1,0,slow
29,D,Pm,1,1,1,1,0.07 mm,S,6,six months,9.295,R3,14.05,5.605,8.445,0.85,9.144701452,N/A,90.85529855,0.908552986,0.091447015,0,1,0,slow
29,D,Pm,1,1,1,1,2.0 mm,M,1,one month,9.295,R3,14.72,5.605,9.115,0.18,1.93,N/A,98.07,0.9807,0.0193,0,1,0,slow
29,D,Pm,1,1,1,1,2.0 mm,M,3,three months,9.295,R3,14.85,5.605,9.245,0.05,0.537923615,N/A,99.46207639,0.994620764,0.005379236,0,1,0,slow
29,D,Pm,1,1,1,1,2.0 mm,M,6,six months,9.295,R3,13.87,5.605,8.265,1.03,11.08122647,N/A,88.91877353,0.889187735,0.110812265,0,1,0,slow
29,D,Pm,1,1,1,1,5.0 mm,L,1,one month,9.295,R3,14.69,5.605,9.085,0.21,2.259279182,N/A,97.74072082,0.977407208,0.022592792,0,1,0,slow
29,D,Pm,1,1,1,1,5.0 mm,L,3,three months,9.295,R3,14.67,5.605,9.065,0.23,2.474448628,N/A,97.52555137,0.975255514,0.024744486,0,1,0,slow
29,D,Pm,1,1,1,1,5.0 mm,L,6,six months,9.295,R3,13.55,5.605,7.945,1.35,14.5239376,N/A,85.4760624,0.854760624,0.145239376,0,1,0,slow
30,DE,"Pm, Td",0.5,1,2,2,0.07 mm,S,1,one month,9.475,R3,14.65,5.605,9.045,0.43,4.538258575,1.681806636,95.46174143,0.954617414,0.045382586,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,0.07 mm,S,3,three months,9.475,R3,14.28,5.605,8.675,0.8,8.443271768,12.35230455,91.55672823,0.915567282,0.084432718,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,0.07 mm,S,6,six months,9.475,R3,13.65,5.605,8.045,1.43,15.09234828,13.02232481,84.90765172,0.849076517,0.150923483,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,2.0 mm,M,1,one month,9.475,R3,14.56,5.605,8.955,0.52,5.488126649,7.44504147,94.51187335,0.945118734,0.054881266,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,2.0 mm,M,3,three months,9.475,R3,N/A,N/A,N/A,N/A,N/A,7.837650248,N/A,N/A,N/A,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,2.0 mm,M,6,six months,9.475,R3,12.9,5.605,7.295,2.18,23.00791557,20.10774647,76.99208443,0.769920844,0.230079156,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,5.0 mm,L,1,one month,9.475,R3,14.15,5.605,8.545,0.93,9.81530343,7.246798741,90.18469657,0.901846966,0.098153034,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,5.0 mm,L,3,three months,9.475,R3,N/A,N/A,N/A,N/A,N/A,11.70897133,N/A,N/A,N/A,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,5.0 mm,L,6,six months,9.475,R3,13.31,5.605,7.705,1.77,18.68073879,20.7922954,81.31926121,0.813192612,0.186807388,0,0,1,mixture
31,E,Td,0,1,1,1,0.07 mm,S,1,one month,9.645,R3,15.05,5.605,9.445,0.2,2.073613271,N/A,97.92638673,0.979263867,0.020736133,1,0,0,fast
31,E,Td,0,1,1,1,0.07 mm,S,3,three months,9.645,R3,13.77,5.605,8.165,1.48,15.34473821,N/A,84.65526179,0.846552618,0.153447382,1,0,0,fast
31,E,Td,0,1,1,1,0.07 mm,S,6,six months,9.645,R3,13.62,5.605,8.015,1.63,16.89994816,N/A,83.10005184,0.831000518,0.168999482,1,0,0,fast
31,E,Td,0,1,1,1,2.0 mm,M,1,one month,9.645,R3,14,5.605,8.395,1.25,12.96008294,N/A,87.03991706,0.870399171,0.129600829,1,0,0,fast
31,E,Td,0,1,1,1,2.0 mm,M,3,three months,9.645,R3,13.79,5.605,8.185,1.46,15.13737688,N/A,84.86262312,0.848626231,0.151373769,1,0,0,fast
31,E,Td,0,1,1,1,2.0 mm,M,6,six months,9.645,R3,12.44,5.605,6.835,2.81,29.13426646,N/A,70.86573354,0.708657335,0.291342665,1,0,0,fast
31,E,Td,0,1,1,1,5.0 mm,L,1,one month,9.645,R3,14.07,5.605,8.465,1.18,12.2343183,N/A,87.7656817,0.877656817,0.122343183,1,0,0,fast
31,E,Td,0,1,1,1,5.0 mm,L,3,three months,9.645,R3,13.23,5.605,7.625,2.02,20.94349404,N/A,79.05650596,0.79056506,0.20943494,1,0,0,fast
31,E,Td,0,1,1,1,5.0 mm,L,6,six months,9.645,R3,12.64,5.605,7.035,2.61,27.06065319,N/A,72.93934681,0.729393468,0.270606532,1,0,0,fast
1,A,Kp,0,0,1,1,0.07 mm,S,1,one month,9.325,R4,14.02,5.605,8.415,0.91,9.758713137,N/A,90.24128686,0.902412869,0.097587131,1,0,0,fast
1,A,Kp,0,0,1,1,0.07 mm,S,3,three months,9.325,R4,13.63,5.605,8.025,1.3,13.94101877,N/A,86.05898123,0.860589812,0.139410188,1,0,0,fast
1,A,Kp,0,0,1,1,0.07 mm,S,6,six months,9.325,R4,12.73,5.605,7.125,2.2,23.5924933,N/A,76.4075067,0.764075067,0.235924933,1,0,0,fast
1,A,Kp,0,0,1,1,2.0 mm,M,1,one month,9.325,R4,14,5.605,8.395,0.93,9.973190349,N/A,90.02680965,0.900268097,0.099731903,1,0,0,fast
